bathroom_count,bedroom_count,build_year,cadastral_income,consumption_per_m2,epc,fireplace_count,fireplace_exists,furnish_exists,garden_exists,garden_orientation,garden_surface,gas_water_electricity_exists,habitable_surface,has_starting_price,heating_type,immoweb_id,is_holiday_property,kitchen_exists,kitchen_surface,kitchen_type,land_surface,living_surface,location,parking_box_count,parking_count_inside,parking_count_outside,postal_code,price,property_type,room_count,sale_type,sea_view_exists,sewer_exists,state_of_building,subtype,swimming_pool,terrace_exists,terrace_orientation,terrace_surface,toilet_count,transaction_subtype,url,wall_count
2,4,2020,0,,,,False,False,False,,,,,False,GAS,11019039,,True,11,INSTALLED,,25,Ronse,,,,9600,950000,APARTMENT,8,NORMAL_SALE,,,GOOD,APARTMENT,,True,,86,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Ronse/9600/11019039,
2,2,1935,1846,265,C,-1,True,False,True,SOUTH,,False,189,False,GAS,10603496,,True,,INSTALLED,16246,,Belsele,,,,9111,950000,HOUSE,7,NORMAL_SALE,,,,HOUSE,,True,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Belsele/9111/10603496,4
1,3,,1182,821,F,1,True,False,False,,,,325,,FUELOIL,11114122,,False,17,,1145,43,Herzele,,1,1,9550,950000,HOUSE,5,NORMAL_SALE,,,TO_RENOVATE,HOUSE,,True,SOUTH,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Herzele/9550/11114122,4
3,6,,2304,336,D,,False,False,False,,,,569,False,,11156783,,False,,,1893,,Temse,,2,6,9140,950000,HOUSE,9,NORMAL_SALE,,CONNECTED,GOOD,EXCEPTIONAL_PROPERTY,True,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Temse/9140/11156783,2
2,3,2022,0,,,,False,False,False,,,,190,False,,11132978,,False,,,,,Baasrode,,,,9200,950000,APARTMENT,7,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Baasrode/9200/11132978,
1,4,1980,0,252,C,,False,False,False,,,True,340,False,,11128577,,True,23,HYPER_EQUIPPED,24800,60,Destelbergen,,2,8,9070,950000,HOUSE,7,NORMAL_SALE,,CONNECTED,GOOD,EXCEPTIONAL_PROPERTY,True,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Destelbergen/9070/11128577,4
2,2,1935,1846,265,C,,False,False,False,,,,190,False,,10604860,,False,,,11850,,Belsele,,,,9111,950000,HOUSE,4,NORMAL_SALE,,CONNECTED,,VILLA,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Belsele/9111/10604860,
4,8,,0,107,B,,False,False,False,,,False,308,,GAS,11065427,,True,,INSTALLED,400,,MOORSEL,,,,9310,950000,HOUSE,16,NORMAL_SALE,,,GOOD,APARTMENT_BLOCK,,True,,,4,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/MOORSEL/9310/11065427,3
1,3,1996,2957,126,B,,False,False,False,,,True,553,False,,10963188,,False,,,1131,,Deurle,,2,,9831,950000,HOUSE,6,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,VILLA,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Deurle/9831/10963188,4
2,2,2020,0,,,,False,False,False,,,,119,False,,11128319,,True,,USA_HYPER_EQUIPPED,,40,Gent,,,1,9000,954810,APARTMENT,6,NORMAL_SALE,,,AS_NEW,APARTMENT,False,True,,24,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/11128319,2
,0,2022,0,,,,False,False,False,,,,436,False,GAS,10581787,,True,,INSTALLED,436,,Aalst (9300),,,,9300,962758,HOUSE,,NORMAL_SALE,,,,APARTMENT_BLOCK,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalst-(9300)/9300/10581787,
2,2,2020,0,,,,False,False,False,,,,119,False,,11149922,,True,,USA_HYPER_EQUIPPED,,40,Gent,,,1,9000,954810,APARTMENT,6,NORMAL_SALE,,,AS_NEW,APARTMENT,False,True,,24,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/11149922,2
2,3,,2379,189,B,,False,False,False,,,,265,False,,11086173,,False,,,11891,,Heusden (9070),,3,8,9070,965000,HOUSE,9,NORMAL_SALE,,CONNECTED,GOOD,VILLA,,False,,,4,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Heusden-(9070)/9070/11086173,
2,4,1920,1678,223,C,,False,False,False,,,,344,False,,11117847,,False,,,,,Gent,,,,9000,965000,APARTMENT,7,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/11117847,
1,3,2019,0,,A++,1,True,False,True,SOUTH,286,True,350,False,GAS,11131742,,True,40,USA_HYPER_EQUIPPED,585,54,Gent,,1,5,9041,970000,HOUSE,6,NORMAL_SALE,,CONNECTED,AS_NEW,HOUSE,False,True,SOUTH,50,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9041/11131742,3
2,3,,0,,,,False,False,False,,,,168,False,,11106514,,False,,,,,Gent,,1,,9000,972000,APARTMENT,5,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/11106514,
2,3,,0,,,,False,False,False,,,,149,False,,10911930,,True,,INSTALLED,,,Gent,,,,9000,980000,APARTMENT,7,NORMAL_SALE,,,AS_NEW,APARTMENT,False,True,,50,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/10911930,4
,0,,0,,,,False,False,False,,,,,False,,10919706,,False,,,0,,Dendermonde,,,,9200,975000,HOUSE,,NORMAL_SALE,,,,APARTMENT_BLOCK,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Dendermonde/9200/10919706,
2,4,,1207,153,B,,False,False,True,WEST,,,350,False,FUELOIL,10986365,,True,,INSTALLED,2910,,Scheldewindeke,,2,,9860,980000,HOUSE,8,NOTARY_SALE,,,GOOD,VILLA,True,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Scheldewindeke/9860/10986365,4
2,5,1984,0,84,A,,False,False,False,,,,348,False,FUELOIL,10966677,,True,22,HYPER_EQUIPPED,2550,47,Aalst Herdersem,,2,4,9310,980000,HOUSE,10,NORMAL_SALE,,CONNECTED,GOOD,VILLA,True,True,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalst-Herdersem/9310/10966677,4
3,2,1800,1452,,,,False,False,False,,,,172,False,GAS,11103635,,True,,INSTALLED,48,,Gent,,,,9000,975000,HOUSE,8,NORMAL_SALE,,,,MANSION,,False,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/11103635,2
1,2,,0,398,D,1,True,False,False,,,True,346,False,FUELOIL,11143110,,True,27,USA_HYPER_EQUIPPED,2510,82,Waasmunster,,1,4,9250,975000,HOUSE,5,NORMAL_SALE,,CONNECTED,,COUNTRY_COTTAGE,True,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Waasmunster/9250/11143110,4
1,5,1995,2136,194,B,1,True,False,False,,,True,396,False,FUELOIL,11125287,,True,28,INSTALLED,2384,45,Lede,,3,6,9340,980000,HOUSE,10,NORMAL_SALE,,,GOOD,MANOR_HOUSE,,True,,57,4,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lede/9340/11125287,4
3,4,,0,,,,False,False,False,,,,373,False,,10833683,,False,,,1740,,Aalst Erembodegem,,2,,9320,896187,HOUSE,10,NORMAL_SALE,,,AS_NEW,HOUSE,,False,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalst-Erembodegem/9320/10833683,4
2,5,1999,1973,164,B,,False,False,False,,,,247,False,GAS,10967669,,False,,,1070,,Gentbrugge,,2,2,9050,897000,HOUSE,10,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gentbrugge/9050/10967669,
1,5,1965,2264,186,B,,False,False,True,,860,True,456,False,GAS,11037498,,True,20,HYPER_EQUIPPED,1145,40,Merelbeke,,1,10,9820,898000,HOUSE,8,NORMAL_SALE,,CONNECTED,AS_NEW,MIXED_USE_BUILDING,False,True,,50,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Merelbeke/9820/11037498,3
1,3,,0,,,,False,False,False,,,,163,False,GAS,11140395,,True,,HYPER_EQUIPPED,7460,,Erpe-Mere,,1,,9420,897589,HOUSE,6,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Erpe-Mere/9420/11140395,
1,3,1875,4316,237,C,,False,False,False,,,True,,False,GAS,10863700,,True,,INSTALLED,2040,,Erpe-Mere,,,10,9420,895000,HOUSE,5,NORMAL_SALE,,CONNECTED,AS_NEW,APARTMENT_BLOCK,False,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Erpe-Mere/9420/10863700,4
1,5,1965,2264,186,B,,False,False,True,,860,True,456,False,GAS,11037500,,True,20,HYPER_EQUIPPED,1145,40,Merelbeke,,1,10,9820,898000,HOUSE,8,NORMAL_SALE,,CONNECTED,AS_NEW,HOUSE,False,True,,50,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Merelbeke/9820/11037500,3
3,4,2002,2302,285,C,1,True,False,False,,,True,374,False,FUELOIL,11035591,,False,,,3823,,Lokeren,,,4,9160,899000,HOUSE,11,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,4,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lokeren/9160/11035591,6
3,5,2019,1332,16,A,,False,False,True,NORTH_EAST,729,True,360,False,,11121177,,False,,,914,,Wichelen,,,4,9260,899000,HOUSE,11,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,True,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Wichelen/9260/11121177,4
,,,0,,,,False,False,False,,,,,,,10883872,,False,,,,,Afsnee,,,,9051,,APARTMENT_GROUP,,NORMAL_SALE,,,,APARTMENT_GROUP,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment_group/for-sale/Afsnee/9051/10883872,
2,3,1980,2320,250,C,,False,False,False,,,,415,False,FUELOIL,11077102,,True,,INSTALLED,4817,,Waasmunster,,2,,9250,899000,HOUSE,8,NORMAL_SALE,,CONNECTED,,VILLA,,False,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Waasmunster/9250/11077102,
3,7,,0,437,E,,False,False,False,,,True,595,False,GAS,10608964,,True,,USA_HYPER_EQUIPPED,11255,,Maarkedal Schorisse,,,10,9688,899000,HOUSE,12,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,False,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Maarkedal-Schorisse/9688/10608964,4
2,4,1966,1398,689,F,-1,True,False,False,,,False,,False,,11060390,,False,,,1759,,Oudenaarde,,1,,9700,899000,HOUSE,8,NORMAL_SALE,,,,VILLA,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Oudenaarde/9700/11060390,4
1,3,,0,,,,False,False,False,,,,170,False,GAS,10519370,,True,,HYPER_EQUIPPED,1951,,Kruisem,,,,9770,906659,HOUSE,4,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Kruisem/9770/10519370,
2,3,2022,0,,,-1,True,False,False,,,,199,False,GAS,11079308,,True,,INSTALLED,,,Zwijnaarde,,,,9052,900000,APARTMENT,8,NORMAL_SALE,,,,APARTMENT,,True,,25,3,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Zwijnaarde/9052/11079308,4
1,4,1798,0,219,C,,False,False,True,,349,True,368,False,GAS,11023551,,False,,,668,,Sint-Niklaas,,1,2,9112,910000,HOUSE,5,NORMAL_SALE,,CONNECTED,,HOUSE,True,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Niklaas/9112/11023551,2
2,4,,0,0,,,False,False,False,,,,,False,,10977577,,False,,,2332,,Lembeke,,1,2,9971,918657,HOUSE,8,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lembeke/9971/10977577,
2,4,2014,1366,84,A,,False,False,False,,,True,420,False,GAS,11151628,,True,28,HYPER_EQUIPPED,570,,Stekene,,1,,9190,915000,HOUSE,6,NORMAL_SALE,,CONNECTED,,VILLA,False,True,,10,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Stekene/9190/11151628,4
2,5,2000,2099,209,C,,False,False,False,,,,330,False,FUELOIL,11070098,,True,,INSTALLED,2540,,Aalter,,,,9880,915000,HOUSE,9,NORMAL_SALE,,,GOOD,HOUSE,False,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalter/9880/11070098,4
4,7,1970,0,,,,False,False,False,,,True,312,False,GAS,10916041,False,False,,,312,,Hamme,,5,,9220,920000,HOUSE,11,NORMAL_SALE,,CONNECTED,AS_NEW,APARTMENT_BLOCK,False,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Hamme/9220/10916041,
2,3,,2835,119,B,,False,False,True,,1,True,1000,False,GAS,10641906,,True,,HYPER_EQUIPPED,0,,Maldegem,,6,4,9991,920000,HOUSE,8,NORMAL_SALE,,CONNECTED,AS_NEW,MIXED_USE_BUILDING,False,True,,1,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Maldegem/9991/10641906,3
,,,0,,,,False,False,False,,,,,False,,11132051,,False,,,,,Gent,,,,9000,,APARTMENT_GROUP,,NORMAL_SALE,,,,APARTMENT_GROUP,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment_group/for-sale/Gent/9000/11132051,
3,5,,650,209,C,,False,False,True,SOUTH,50,True,240,False,,11145345,,False,,,115,,Gent,,,,9000,929000,HOUSE,10,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/11145345,2
1,4,,0,,,,False,False,False,,,,244,False,GAS,10640912,,True,,HYPER_EQUIPPED,3832,,Waasmunster,,,,9250,930573,HOUSE,7,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Waasmunster/9250/10640912,
2,6,1910,978,87,A,,False,False,True,,299,True,500,,GAS,10615319,,True,50,HYPER_EQUIPPED,795,38,Hamme,,1,,9220,925000,HOUSE,11,NORMAL_SALE,,CONNECTED,AS_NEW,MANSION,,True,SOUTH,48,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Hamme/9220/10615319,2
1,4,1850,1010,388,D,-1,True,False,True,SOUTH,,True,549,False,FUELOIL,10832441,,True,,INSTALLED,2671,67,Lierde,,,15,9570,930000,HOUSE,9,NORMAL_SALE,,,GOOD,MANOR_HOUSE,,False,,,4,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lierde/9570/10832441,4
1,4,1850,1010,388,D,-1,True,False,True,SOUTH,,True,549,False,FUELOIL,10832442,,True,,INSTALLED,2671,67,Lierde,,,15,9570,930000,HOUSE,9,NORMAL_SALE,,,GOOD,COUNTRY_COTTAGE,,False,,,4,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lierde/9570/10832442,4
2,3,1993,2740,249,C,,False,False,False,,,,381,False,GAS,10978019,,False,,,6310,,Gent,,2,5,9051,945000,HOUSE,5,NORMAL_SALE,,,GOOD,MIXED_USE_BUILDING,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9051/10978019,4
2,4,,0,90,A,,False,False,False,,,True,175,False,GAS,11091833,,True,,HYPER_EQUIPPED,1600,,Gent Drongen,,,,9031,945000,HOUSE,8,NORMAL_SALE,,CONNECTED,AS_NEW,EXCEPTIONAL_PROPERTY,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent-Drongen/9031/11091833,4
2,2,,0,,,,False,False,False,,,,139,False,,11106512,,False,,,,,Gent,,1,,9000,930000,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/11106512,
1,3,2018,1414,,A+,,False,False,True,NORTH,450,True,450,False,ELECTRIC,11086227,,True,20,INSTALLED,914,52,Moerbeke,,,3,9180,945000,HOUSE,7,NORMAL_SALE,,CONNECTED,AS_NEW,MIXED_USE_BUILDING,False,True,,50,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Moerbeke/9180/11086227,4
2,5,2009,1756,94,A,,False,False,True,,800,True,261,False,,10961506,,False,15,,1000,43,Merelbeke,,1,3,9820,895000,HOUSE,10,NORMAL_SALE,,,AS_NEW,HOUSE,True,True,,40,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Merelbeke/9820/10961506,4
2,4,,1246,192,B,1,True,False,True,SOUTH_WEST,2000,,240,,,11052347,,False,28,,2420,50,Aaigem,,1,1,9420,895000,HOUSE,9,NORMAL_SALE,,,JUST_RENOVATED,VILLA,,True,WEST,100,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aaigem/9420/11052347,4
1,5,1995,2136,194,B,1,True,False,False,,,True,396,False,FUELOIL,11125283,,True,28,INSTALLED,2384,45,Lede,,3,6,9340,980000,HOUSE,10,NORMAL_SALE,,,GOOD,VILLA,,True,,57,4,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lede/9340/11125283,4
2,3,2021,0,,,,False,False,False,,,,129,False,GAS,11108113,,False,,,,,Steendorp,,,3,9140,895000,APARTMENT,5,NORMAL_SALE,,,,APARTMENT,False,True,,68,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Steendorp/9140/11108113,
1,3,,0,,,,False,False,False,,,,163,False,GAS,11140391,,True,,HYPER_EQUIPPED,3050,,Meerdonk,,1,,9170,884983,HOUSE,6,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Meerdonk/9170/11140391,
1,5,1971,0,530,F,,False,False,False,,,,1025,False,FUELOIL,10768813,,True,,NOT_INSTALLED,2145,,Aalst,,1,25,9300,875000,HOUSE,6,NORMAL_SALE,,,TO_RENOVATE,MIXED_USE_BUILDING,False,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalst/9300/10768813,4
3,4,,0,,B,,False,False,False,,,True,200,False,,11145344,,False,,,120,,Gent,,1,,9000,879000,HOUSE,9,NORMAL_SALE,,CONNECTED,GOOD,MANSION,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/11145344,2
3,4,1992,2838,284,C,,False,False,False,,,,382,False,FUELOIL,10911027,,True,,INSTALLED,1796,,Waasmunster,,1,,9250,885000,HOUSE,10,NORMAL_SALE,,CONNECTED,,VILLA,,False,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Waasmunster/9250/10911027,
1,3,1907,0,247,C,,False,False,False,,,True,238,False,GAS,11095463,,True,,SEMI_EQUIPPED,75,,Gent,,,,9000,885000,HOUSE,6,NORMAL_SALE,,CONNECTED,AS_NEW,TOWN_HOUSE,False,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/11095463,2
1,4,,0,115,B,,False,False,False,,,,223,False,,11044746,,False,,,100,,Sint-Amandsberg,,,,9040,890000,HOUSE,6,NORMAL_SALE,,CONNECTED,AS_NEW,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Amandsberg/9040/11044746,2
,0,,0,,,,False,False,False,,,True,,False,GAS,10433175,,False,,,0,,Ninove,,,,9400,885000,HOUSE,,NORMAL_SALE,,CONNECTED,TO_RENOVATE,MIXED_USE_BUILDING,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Ninove/9400/10433175,2
1,3,2019,1327,88,A,,False,False,False,,,,352,False,,11108599,,True,,HYPER_EQUIPPED,941,,Dendermonde Grembergen,,,,9200,880000,HOUSE,4,NORMAL_SALE,,CONNECTED,AS_NEW,VILLA,True,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Dendermonde-Grembergen/9200/11108599,4
,1,1986,4826,,,-1,True,False,False,,,False,,False,GAS,11073710,,True,,SEMI_EQUIPPED,1003,,Zulte,,,8,9870,890000,HOUSE,3,NORMAL_SALE,,,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Zulte/9870/11073710,2
1,3,1993,0,315,D,,False,False,False,,,,399,False,,10900066,,False,20,,15187,72,Kruisem,,,,9750,895000,HOUSE,7,NORMAL_SALE,,,AS_NEW,HOUSE,True,True,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Kruisem/9750/10900066,4
1,4,1983,2164,449,E,,False,False,False,,,False,246,False,FUELOIL,11064510,,False,,,719,,Sint-Martens-Latem,,1,3,9830,895000,HOUSE,5,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Martens-Latem/9830/11064510,4
,4,,1662,346,D,,False,False,False,,,,296,False,,10933585,,False,,,10362,,Meerdonk,,,,9170,895000,HOUSE,4,NORMAL_SALE,,,,VILLA,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Meerdonk/9170/10933585,
1,3,2022,0,,,,False,False,True,,3800,True,309,False,,10593664,,True,23,NOT_INSTALLED,4000,45,Aalter,,2,4,9880,895000,HOUSE,6,NORMAL_SALE,,CONNECTED,AS_NEW,VILLA,False,True,,74,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalter/9880/10593664,4
2,4,1850,798,370,D,,False,False,True,,40,True,341,False,,11138567,,False,40,,165,60,Gent,,,,9000,895000,HOUSE,9,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/11138567,4
3,5,,0,250,C,,False,False,False,,,,395,False,FUELOIL,11066215,,True,,INSTALLED,4143,,Eeklo,,2,2,9900,895000,HOUSE,8,NORMAL_SALE,,,,VILLA,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Eeklo/9900/11066215,4
2,4,1969,2380,119,B,,False,False,False,,,True,980,False,,11153692,,True,,HYPER_EQUIPPED,596,167,Aalst (Moorsel),,7,,9300,895000,HOUSE,6,NORMAL_SALE,,CONNECTED,,EXCEPTIONAL_PROPERTY,False,True,,145,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalst-(Moorsel)/9300/11153692,3
2,4,1969,2380,119,B,,False,False,False,,,,980,False,,11153691,,True,,HYPER_EQUIPPED,,167,Aalst (Moorsel),,7,,9300,895000,APARTMENT,6,NORMAL_SALE,,,,LOFT,False,True,,145,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Aalst-(Moorsel)/9300/11153691,3
1,4,1987,0,177,B,,False,False,False,,,,333,False,,11111754,,True,,HYPER_EQUIPPED,1340,,Kruibeke,,2,,9150,895000,HOUSE,7,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Kruibeke/9150/11111754,
2,4,2005,1207,183,B,,False,False,False,,,,275,False,,10754865,,True,27,HYPER_EQUIPPED,3891,39,Maldegem,,2,4,9990,895000,HOUSE,8,NORMAL_SALE,,CONNECTED,GOOD,VILLA,True,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Maldegem/9990/10754865,4
3,5,,0,250,C,1,True,False,False,,,False,395,False,FUELOIL,11095237,,False,,,4143,,Eeklo,,2,,9900,895000,HOUSE,8,NORMAL_SALE,,,GOOD,HOUSE,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Eeklo/9900/11095237,4
,0,1988,0,348,D,,False,False,False,,,True,673,,,11022714,,False,,,697,,SINT-GILLIS-DENDERMONDE,,,,9200,895000,HOUSE,,NORMAL_SALE,,,,MIXED_USE_BUILDING,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/SINT-GILLIS-DENDERMONDE/9200/11022714,3
1,2,,0,191,B,-1,True,False,False,,,,157,False,GAS,11090792,,True,,HYPER_EQUIPPED,,,Gent,,,,9000,895000,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,,True,,25,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/11090792,2
4,8,,1109,344,D,,False,False,False,,,False,554,False,GAS,10804495,,False,,,273,,Gent,,,,9000,895000,HOUSE,12,NORMAL_SALE,,,TO_RENOVATE,APARTMENT_BLOCK,False,True,,52,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/10804495,2
4,8,1965,6721,,,-1,True,False,False,,,False,825,False,GAS,10928034,,False,,,538,,Deinze,,,,9800,895000,HOUSE,17,NORMAL_SALE,,,TO_BE_DONE_UP,MIXED_USE_BUILDING,,False,,,5,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Deinze/9800/10928034,2
2,5,1850,1152,616,F,,False,False,False,,,,361,False,,11117842,,False,,,190,,Gent,,1,,9000,895000,HOUSE,7,NORMAL_SALE,,,,MANOR_HOUSE,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/11117842,
1,3,,0,,,,False,False,False,,,,163,False,GAS,10896360,,True,,HYPER_EQUIPPED,2177,,Beervelde,,1,,9080,851749,HOUSE,6,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Beervelde/9080/10896360,
1,3,,0,,,,False,False,False,,,,163,False,GAS,10990069,,True,,HYPER_EQUIPPED,974,,Gent,,1,,9000,856333,HOUSE,6,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/10990069,
2,2,,0,,,,False,False,False,,,,126,False,,11050100,,True,,INSTALLED,,46,Astene,,,,9800,856000,APARTMENT,5,NORMAL_SALE,,,,APARTMENT,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Astene/9800/11050100,
1,3,,0,,,,False,False,False,,,True,164,False,GAS,10885851,False,True,,HYPER_EQUIPPED,1552,,Sint-Niklaas,,1,,9100,857479,HOUSE,6,NORMAL_SALE,,CONNECTED,,HOUSE,False,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Niklaas/9100/10885851,
1,3,,0,,,,False,False,False,,,,163,False,GAS,11145802,,True,,HYPER_EQUIPPED,2036,,Herzele,,1,,9550,857479,HOUSE,6,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Herzele/9550/11145802,
