ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Surface,Kitchen,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,url
11000336,Dilbeek,1700,,4,210,659,HOUSE,EXCEPTIONAL_PROPERTY,777419,NORMAL_SALE,4,1,2,7,,False,,False,False,,True,,,False,,,,AS_NEW,,,0,False,BUY_REGULAR,,,,CONNECTED,,1,2,https://www.immoweb.be/en/classified/house/for-sale/Dilbeek/1700/11000336
10866774,Haacht,3150,2023,4,314,580,HOUSE,VILLA,778000,NORMAL_SALE,6,2,2,10,,True,HYPER_EQUIPPED,False,False,,False,,,True,,WEST,,AS_NEW,52,A,0,False,BUY_REGULAR,,,True,CONNECTED,,1,2,https://www.immoweb.be/en/classified/house/for-sale/Haacht/3150/10866774
11116983,Zaventem,1930,1985,4,354,574,HOUSE,VILLA,779000,NORMAL_SALE,4,2,2,8,15,True,USA_HYPER_EQUIPPED,False,True,1,True,35,SOUTH_WEST,True,180,SOUTH_WEST,False,AS_NEW,41,D,2967,False,BUY_REGULAR,GAS,,True,CONNECTED,,1,2,https://www.immoweb.be/en/classified/house/for-sale/Zaventem/1930/11116983
10836842,Steenokkerzeel,1820,1994,4,347,1111,HOUSE,VILLA,779000,NORMAL_SALE,3,1,,4,,True,INSTALLED,False,False,,False,,,False,,,False,,,C,3267,False,BUY_REGULAR,GAS,,True,NOT_CONNECTED,,1,,https://www.immoweb.be/en/classified/house/for-sale/Steenokkerzeel/1820/10836842
11119801,Zaventem,1933,,2,296,313,HOUSE,HOUSE,779000,NORMAL_SALE,4,3,3,10,,False,,False,False,,True,56,SOUTH,True,150,SOUTH,False,GOOD,16,C,625,False,BUY_REGULAR,GAS,,True,CONNECTED,,,2,https://www.immoweb.be/en/classified/house/for-sale/Zaventem/1933/11119801
11076059,ASSE,1730,1950,4,212,5668,HOUSE,MANOR_HOUSE,765000,NORMAL_SALE,4,2,3,9,17,True,SEMI_EQUIPPED,False,True,1,False,,,True,5426,SOUTH_EAST,True,TO_BE_DONE_UP,32,F,2052,,BUY_REGULAR,FUELOIL,,True,,,3,4,https://www.immoweb.be/en/classified/house/for-sale/ASSE/1730/11076059
11125282,ASSE,1730,1950,4,212,5668,HOUSE,MANOR_HOUSE,765000,NORMAL_SALE,4,2,3,9,17,True,SEMI_EQUIPPED,False,True,1,False,,,True,5426,SOUTH_EAST,True,TO_BE_DONE_UP,32,F,2052,,BUY_REGULAR,FUELOIL,,True,,,3,4,https://www.immoweb.be/en/classified/house/for-sale/ASSE/1730/11125282
11136663,Oud-Heverlee,3053,,,,,HOUSE_GROUP,HOUSE_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,,0,,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/house_group/for-sale/Oud-Heverlee/3053/11136663
11167852,Lennik,1750,1968,4,205,1287,HOUSE,VILLA,765000,NORMAL_SALE,3,2,,5,15,False,,False,False,,False,,,False,,,False,,27,C,1508,False,BUY_REGULAR,GAS,,True,CONNECTED,,1,,https://www.immoweb.be/en/classified/house/for-sale/Lennik/1750/11167852
11076057,ASSE,1730,1950,4,212,5668,HOUSE,VILLA,765000,NORMAL_SALE,4,2,3,9,17,True,SEMI_EQUIPPED,False,True,1,False,,,True,5426,SOUTH_EAST,True,TO_BE_DONE_UP,32,F,2052,,BUY_REGULAR,FUELOIL,,True,,,3,4,https://www.immoweb.be/en/classified/house/for-sale/ASSE/1730/11076057
11125281,ASSE,1730,1950,4,212,5668,HOUSE,VILLA,765000,NORMAL_SALE,4,2,3,9,17,True,SEMI_EQUIPPED,False,True,1,False,,,True,5426,SOUTH_EAST,True,TO_BE_DONE_UP,32,F,2052,,BUY_REGULAR,FUELOIL,,True,,,3,4,https://www.immoweb.be/en/classified/house/for-sale/ASSE/1730/11125281
11052706,Affligem,1790,1989,4,274,1772,HOUSE,HOUSE,765000,NORMAL_SALE,4,2,2,8,,False,,False,False,,False,,,True,1500,NORTH_EAST,,TO_BE_DONE_UP,,C,0,False,BUY_REGULAR,FUELOIL,,True,CONNECTED,,2,4,https://www.immoweb.be/en/classified/house/for-sale/Affligem/1790/11052706
11050809,Dilbeek,1700,1960,4,310,541,HOUSE,VILLA,765000,NORMAL_SALE,4,2,2,8,18,True,HYPER_EQUIPPED,False,False,,True,40,,True,350,,,AS_NEW,40,B,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,2,3,https://www.immoweb.be/en/classified/house/for-sale/Dilbeek/1700/11050809
